song_cluster_id,grouping_key,mood_party,mood_aggressive,mood_happy,mood_sad,mood_relaxed,genre_ros,timbre,bpm,danceability,submission_offset,tuning_frequency,tuning_equal_tempered_deviation,lyrics_text,作詞,作曲,製作,編曲,track_name,duration_ms,artist_credit,album_title,release_date,release_group_mbid,release_group_mbid.1,ai_theme,ai_sentiment,ai_notes,recording_mbid,recording_mbid.1,super_theme,recording_duration_ms,artist_credit_name,isrcs,release_mbids,work_titles,work_mbids,videoId,url,viewCount,likeCount,commentCount,publishedAt,description,tags,categoryId,yt_duration,track_id,popularity,normalized_key,combined_key,consolidated_album_title,release_year
104,316d0b62-e0ed-4ebb-bc54-1c72ddcbea96 | 或许只有我看见||属于,,,,,,,,,,,,,"繞了幾個圈
回到了原點
關於我們之間
四季的更迭
發現 你的世界 已經不像昨天
走過多少歲月
才學會了 愛要付出一切
我們越走越遠 陪著你的是誰
我不想 就這樣 放棄了曾許下的誓言
流過多少眼淚 卻換不回相遇那天
或許只有我看見
經過多少光年
才明白了愛要 迫切 追隨
我們越走越遠 陪著你的是誰
我不想 就這樣 放棄了曾許下的誓言
流過多少眼淚 卻換不回相遇 那天
或許只有我看見 終點
經過多少試煉 體會 多少疲憊
傷痕累累 故事只剩殘缺
直到相遇那天 我們不再走遠
我不想 就這樣 放開了擁抱你的瞬間
珍惜這份信念 不要等到失去 那天
或許只有 我看見 終點",吳育澤 Jhonny Wu / 張與辰 / 徐偉銘,吳育澤 Jhonny Wu / 張與辰 / 徐偉銘,,,或许只有我看见,239586,張信哲,属于,,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,逝去愛情的反思與對未來重逢的執著信念,憂鬱、追悔、堅定的期盼,這首歌詞深刻體現了張信哲情歌中常見的「執著與孤寂」主題。敘事者回顧關係從「原點」走向「越走越遠」的過程，充滿了對錯失時機的追悔（「流過多少眼淚 卻換不回相遇那天」）。歌詞中反覆強調「我不想就這樣放棄」和「珍惜這份信念」，展現了即使在「傷痕累累」和「故事只剩殘缺」的狀態下，依然堅守承諾的深情。核心句「或許只有我看見 終點」將敘事視角鎖定在敘事者獨有的清醒與孤獨的堅持上。由於缺乏音訊數據，無法進行聲學對比，但從歌詞的強烈情感密度判斷，預期旋律和演唱方式會是極度強化這種哀傷與堅定的情懷，以達成情感上的最大張力。,316d0b62-e0ed-4ebb-bc54-1c72ddcbea96,,Love_Loss,239586,張信哲,,39526b06-d038-45e5-a6f5-f8b004f8362e,,,,,,,,,,,,,,,或许只有我看见,,属于,2025
105,320e5d81-6366-442a-b017-656c882761ca | 風吹的眼淚||花季未了 | 風吹的眼淚||花季未了 (民國百年舞台劇原聲帶),,,,,,,,,,,,,,,,,,風吹的眼淚,228360,張信哲,花季未了 | 花季未了 (民國百年舞台劇原聲帶),,12dbde9d-14ba-4bc9-86d0-1b840798fde0,12dbde9d-14ba-4bc9-86d0-1b840798fde0,,,,320e5d81-6366-442a-b017-656c882761ca,,,228360,張信哲,,0341b028-5921-4db6-a306-f4b8e5add35c,,,,,,,,,,,,,1tpCrm7yFxgkyR3B5BwTsU,1,風吹的眼淚,,花季未了,2011
106,32116f77-97e9-4e81-96d1-7b2e0f8e1b80 | Smile a Little Smile||My Eyes Adored You,,,,,,,,,,,,,,,,,,Smile a Little Smile,183000,張信哲,My Eyes Adored You,1992-01-01,0dae975d-fbe4-3d05-9350-55580854d72c,0dae975d-fbe4-3d05-9350-55580854d72c,,,,32116f77-97e9-4e81-96d1-7b2e0f8e1b80,,,183000,張信哲,,dffdbeef-fe22-448c-a89c-177a5673a762,,,,,,,,,,,,,,,smilealittlesmile,,My Eyes Adored You,1992
107,3231d5d0-333b-4b6d-b15c-2c5beee6cadb | One More Try||The Color of the Night,,,,,,,,,,,,,,,,,,One More Try,328000,張信哲,"The Color of the Night | The Color of the Night, 夜色 | 夜色, The Color of the Night",,f72bbaec-7726-3d62-b189-356663c85ff7,f72bbaec-7726-3d62-b189-356663c85ff7,,,,3231d5d0-333b-4b6d-b15c-2c5beee6cadb,,,328000,張信哲,,"c12badbb-72b0-4662-981d-0ac4f729e989, e38dd0a2-ef17-40e4-8768-e5416c0f5013",,,,,,,,,,,,,,,onemoretry,,The Color of the Night,1996
108,32c66412-9fa5-4d98-ad45-5ab3b8b684ee | Good Love|| | Good Love||摯愛,,,,,,,,,,,,,,,,,,Good Love,286000,張信哲,摯愛,,c429c46d-86d9-3ae9-b107-badb89abccdd,c429c46d-86d9-3ae9-b107-badb89abccdd,,,,32c66412-9fa5-4d98-ad45-5ab3b8b684ee,,,286000,張信哲,,490cb4ab-7c69-47fe-8710-b18d7022415c,,,o4DIctafKnw,https://www.youtube.com/watch?v=o4DIctafKnw,6012,16,0,2017-07-10T09:14:16Z,"Provided to YouTube by YOYOROCK

Good Love · 張信哲

摯愛

℗ 潮水音樂有限公司

Released on: 1997-03-31

Auto-generated by YouTube.","張信哲,摯愛,Good Love",10.0,PT4M45S,5MLeWIP78wnZYFjXq6qb9u,5,goodlove,,摯愛,1997
109,32c8828f-bc33-4fb2-bd3b-cd9c06e5ee3b | 陪伴（溫暖版）|| | 陪伴（溫暖版）||花季未了,,,,,,,,,,,,,,,,,,陪伴（溫暖版）,288666,張信哲,花季未了,,12dbde9d-14ba-4bc9-86d0-1b840798fde0,12dbde9d-14ba-4bc9-86d0-1b840798fde0,,,,32c8828f-bc33-4fb2-bd3b-cd9c06e5ee3b,,,288666,張信哲,,0341b028-5921-4db6-a306-f4b8e5add35c,,,lxyGuu8x2CM,https://www.youtube.com/watch?v=lxyGuu8x2CM,3364,33,0,2022-03-16T07:56:00Z,"Provided to YouTube by YOYOROCK

陪伴（溫暖版） · 張信哲

花季未了(民國百年舞台劇原聲帶)

℗ 潮水音樂有限公司

Released on: 2011-08-11

Auto-generated by YouTube.","張信哲,花季未了(民國百年舞台劇原聲帶),陪伴（溫暖版）",10.0,PT4M49S,,,陪伴（溫暖版）,,花季未了,2011
110,341fa64a-8819-4e6e-b8e6-86b8af8889c6 | 惹塵 (粵)||下一個永遠,not_party,not_aggressive,not_happy,sad,relaxed,rhy,bright,,not_danceable,0.0,439.7459106,0.004796894733,,,,,,惹塵 (粵),264000,張信哲,"下一個永遠 | 下一個永遠, 情歌精選",,73b037dc-b4ad-350c-9bd1-fbfe37353027,73b037dc-b4ad-350c-9bd1-fbfe37353027,,,,341fa64a-8819-4e6e-b8e6-86b8af8889c6,,,264000,張信哲,,"0906972a-5d34-42d3-b602-fa30ddb5414c, 2dc8da8c-be6e-4599-be14-328b81b24b61 | 2dc8da8c-be6e-4599-be14-328b81b24b61, 0906972a-5d34-42d3-b602-fa30ddb5414c",,,,,,,,,,,,,,,惹塵粵,F major,下一個永遠,2004
111,34cddc6f-567b-4a11-8661-a4ea37ccf758 | 他有甚麼好||深情,,,,,,,,,,,,,,,,,,他有甚麼好,254000,張信哲,"收藏精選, 深情 | 深情, 深情, 收藏精選 | 深情",,6f3ba348-d30e-3bd4-8c12-d0545bfd07e4,6f3ba348-d30e-3bd4-8c12-d0545bfd07e4,,,,34cddc6f-567b-4a11-8661-a4ea37ccf758,,,254000,張信哲,,"5c9fb70e-c938-4d6a-8947-f88c060f2f7d, f27ca6f5-7b2c-4fab-a58f-bab573733454, 900f7573-a346-445d-90dd-7727a0d267ce | f27ca6f5-7b2c-4fab-a58f-bab573733454, 5c9fb70e-c938-4d6a-8947-f88c060f2f7d, 900f7573-a346-445d-90dd-7727a0d267ce",,,,,,,,,,,,,,,他有甚麼好,,深情,1996
112,35261486-2867-4d0e-a3ee-5318a15ee4a3 | 別怕我傷心|| | 別怕我傷心||永恆金曲 影音典藏精選 | 別怕我傷心||等待 | 別怕我傷心||絕對收藏張信哲,not_party,not_aggressive,not_happy,sad,relaxed,rhy,bright,,not_danceable,0.0,448.2085571,0.03034229577,"別怕我傷心
好久沒有妳的信 好久沒有人陪我談心
懷念妳柔情似水的眼睛 是我天空最美麗的星星
異鄉的午夜特別冷清 一個男人和一顆熱切的心
不知在遠方的妳 是否 能感應
我從來不敢給妳任何諾言 是因為我知道我們太年輕
妳追求的是一種浪漫 感覺 還是那不必負責任的熱情
心中的話到現在才對妳表明 不知道妳是否會因此而清醒
讓身在遠方的我 不必 為妳擔心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
＜間奏＞
好久沒有妳的信 好久沒有人陪我談心
懷念妳柔情似水的眼睛 是我天空最美麗的星星
異鄉的午夜特別冷清 一個男人和一顆熱切的心
不知在遠方的妳 是否 能感應
我從來不敢給妳任何諾言 是因為我知道我們太年輕
妳追求的是一種浪漫 感覺 還是那不必負責任的熱情
心中的話到現在才對妳表明 不知道妳是否會因此而清醒
讓身在遠方的我 不必 為妳擔心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心

---

好久沒有妳的信
好久沒有人陪我談心
懷念妳柔情似水的眼睛
是我天空最美麗的星星
異鄉的午夜特別冷清
一個男人和一顆熱切的心
不知在遠方的妳 是否能感應
我從來不敢給妳任何諾言
是因為我知道我們太年輕
妳追求的是一種浪漫感覺
還是那不必負責任的熱情
心中的話到現在才對妳表明
不知道妳是否會因此而清醒
讓身在遠方的我不必為妳擔心
一顆愛妳的心 時時刻刻
為妳轉不停我的愛也曾經
深深溫暖妳的心靈妳和他
之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
好久沒有妳的信
好久沒有人陪我談心
懷念妳柔情似水的眼睛
是我天空最美麗的星星
異鄉的午夜特別冷清
一個男人和一顆熱切的心
不知在遠方的妳 是否能感應
我從來不敢給妳任何諾言
是因為我知道我們太年輕
妳追求的是一種浪漫感覺
還是那不必負責任的熱情
心中的話到現在才對妳表明
不知道妳是否會因此而清醒
讓身在遠方的我不必為妳擔心
一顆愛妳的心 時時刻刻
為妳轉不停我的愛也曾經
深深溫暖妳的心靈妳和他
之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
一顆愛妳的心 時時刻刻
為妳轉不停我的愛也曾經
深深溫暖妳的心靈妳和他
之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心",李宗盛     作曲：李宗盛,,,,別怕我傷心,286853,張信哲,"永恆金曲 影音典藏精選 | 等待 | 等待, 80后的青春回忆, 精選, 絕對想念, 情歌精選, 絕對收藏 ★2★, 絕對收藏2 | 等待, 等待, 絕對想念, 精選, 精選, 情歌精選, 絕對收藏 ★2★, 絕對收藏2, 80后的青春回忆 | 絕對收藏張信哲",1994-06-01,5ec49dec-618d-3299-b98c-b8c30f7f6d8d,5ec49dec-618d-3299-b98c-b8c30f7f6d8d,遠距離的愛情懷念、對關係不確定性的焦慮，以及請求愛人坦誠面對變心的痛苦。,憂鬱、孤寂、焦慮與懇切的期盼。,這首歌曲是典型的「張氏情歌」代表作，以深情且略帶自憐的口吻展開。歌詞透過描寫「異鄉的午夜」的冷清，強化了敘事者在空間和情感上的雙重孤立感。敘事者坦承過去因「太年輕」而不敢給予承諾，這種自我反思增加了角色的深度。核心衝突在於敘事者對愛人現狀的懷疑（「妳和他 之間 是否已經有了真感情」）。最關鍵的「別怕我傷心」一句，展現了敘事者寧願面對殘酷真相也不願活在不確定中的懇切與堅韌。由於缺乏音訊數據，無法評估旋律與歌詞的增強或矛盾關係，但從歌詞的情緒密度來看，預期音樂會是緩慢且深沉的，以增強這種內斂而痛楚的憂鬱感。,35261486-2867-4d0e-a3ee-5318a15ee4a3,,Love_Loss,286853,張信哲,,"5c792ae8-3682-413e-b97a-d56808d08652, 74f78510-4de5-4ad6-9c1c-8697db83fac5, 83bccefc-6a9e-4a22-bb8a-59ae3514d679, f12bbcfc-8f8b-3a31-ac30-453b0bfb77d2, 89b6aec0-b71d-462b-a530-043a1c2c8c28, 782bfa25-244c-4299-8350-4a6bd9c2da9f, b9ce99ea-df13-4613-99ec-8927829b07d5, 0906972a-5d34-42d3-b602-fa30ddb5414c, cbf9d898-28e5-479b-8da8-e45a4614debe | 5c792ae8-3682-413e-b97a-d56808d08652, f12bbcfc-8f8b-3a31-ac30-453b0bfb77d2, 74f78510-4de5-4ad6-9c1c-8697db83fac5, b9ce99ea-df13-4613-99ec-8927829b07d5, cbf9d898-28e5-479b-8da8-e45a4614debe, 0906972a-5d34-42d3-b602-fa30ddb5414c, 83bccefc-6a9e-4a22-bb8a-59ae3514d679, 89b6aec0-b71d-462b-a530-043a1c2c8c28, 782bfa25-244c-4299-8350-4a6bd9c2da9f",別怕我傷心,acbe87c6-524b-4ca4-af1f-2531fe1a76de,Bh7DHFNtaQY,https://www.youtube.com/watch?v=Bh7DHFNtaQY,262657,1726,0,2022-03-16T01:48:35Z,"Provided to YouTube by YOYOROCK

別怕我傷心 · 張信哲

絕對收藏 張信哲

℗ 潮水音樂有限公司

Released on: 2007-12-11

Auto-generated by YouTube.","張信哲,絕對收藏 張信哲,別怕我傷心",10.0,PT4M47S,0CqMeKYJQ6xn3K9jkLwmXk | 1A85P5bmD4WfNHk24xT8uX,45.0 | 48.0,別怕我傷心,C# major,永恆金曲 影音典藏精選,1994
113,36fddb27-8f5e-4405-bec1-012d84d92913 | 捨不得你要離開||忘記,,,,,,,,,,,,,,,,,,捨不得你要離開,312000,張信哲,"忘記 | 忘記 | 忘記, 忘記",1989-11-01,3348b035-bdb2-3072-bfe7-a3c1c83b32f7,3348b035-bdb2-3072-bfe7-a3c1c83b32f7,,,,36fddb27-8f5e-4405-bec1-012d84d92913,,,312000,張信哲,,"996d1950-10b6-31ff-8319-d05681ebee92, d1c60c4a-277f-4a00-8a41-5ae620951014 | d1c60c4a-277f-4a00-8a41-5ae620951014, 996d1950-10b6-31ff-8319-d05681ebee92",,,,,,,,,,,,,,,捨不得你要離開,,忘記,1989
114,3745a3b6-c278-4b25-9f61-7d7a45b25ba7 | Lorelei|| | Lorelei||就懂了,,,,,,,,,,,,,"I know our time has come
And our happiness the sum
Of everything we've done
All we've lost and won
The world we knew has gone
It's all over, it's moved on
And you know the reason why
Don't you Lorelei
See the bad times slip away
Fading further every day
You were always my temptation
Then my passion then salvation
Fever of the night no warnings
Of the gentle loving mornings
Afternoon realisation
We were quite a combination
Words of love would soon betray me
Seems you knew just how to play me
Lorelei⋯Lorelei⋯Lorelei⋯Lorelei⋯
By chance or by design
I could never walk the line
Uncommitted, on my own
But oh I should have known
That could never last
Together we are everything
Every move an indication
This was an association
Which would last a whole lot longer
Which would soon be even stronger
You were always my temptation
Then my passion then salvation
Such eternal hope you give me
A love and story to outlive me
Lorelei⋯Lorelei⋯Lorelei⋯Lorelei⋯
More than life itself and more as years go by
Nothing changes this: I love you Lorelei
You were always my temptation
Then my passion then salvation
Fever of the night no warnings
Of the gentle loving mornings
Afternoon realisation
We were quite a combination
Words of love would soon betray me
Seems you knew just how to play me
Lorelei⋯Lorelei⋯Lorelei⋯Lorelei⋯
Lorelei⋯Lorelei⋯Lorelei⋯Lorelei！",Tim Rice     作曲：Gary Barlow,,,,Lorelei,,,就懂了,,,,致命的誘惑與永恆的愛戀,複雜的懷舊、深沉的依戀與宿命感,"歌詞以西方神話中的女妖「Lorelei」命名，立刻確立了這段關係的基調：充滿致命的誘惑與難以抗拒的吸引力。敘事者回顧了這段關係從「temptation」（誘惑）到「passion」（激情），最終達到「salvation」（救贖）的複雜歷程。然而，歌詞也承認了關係中的操縱與背叛（“Words of love would soon betray me, Seems you knew just how to play me”）。儘管承認了這種破壞性，結尾卻堅定地宣告這份愛超越時間、永恆不變（“Nothing changes this: I love you Lorelei”）。這種在痛苦中尋求永恆的依戀，是張信哲作品中常見的對複雜情感的深刻描繪。由於缺乏音訊數據，無法判斷旋律和張信哲的演唱是否以哀傷或平靜的調性來強化這種宿命般的愛戀。",3745a3b6-c278-4b25-9f61-7d7a45b25ba7,,Love_Loss,263000,張信哲,,a3bb3fe2-f41f-4915-b841-9baca0f31088,,,-G-XVGPB3LY,https://www.youtube.com/watch?v=-G-XVGPB3LY,6863,52,0,2022-03-16T07:56:19Z,"Provided to YouTube by YOYOROCK

Lorelei · 張信哲

就懂了

℗ 潮水音樂有限公司

Released on: 2021-03-05

Auto-generated by YouTube.","張信哲,就懂了,Lorelei",10.0,PT4M24S,2uIIHyzdVXSpAZR0HNxibR,7,lorelei,,就懂了,2021
115,376b9440-c269-423b-a988-dc8978995a5e | 难道||永恒金曲 影音典藏精选,,,,,,,,,,,,,,,,,,难道,284773,張信哲,永恒金曲 影音典藏精选,,6468f778-de86-4781-b53f-2f6bde3644d5,6468f778-de86-4781-b53f-2f6bde3644d5,,,,376b9440-c269-423b-a988-dc8978995a5e,,,284773,張信哲,,d89ebf36-6009-491b-aa7b-426bc3512eb3,,,,,,,,,,,,,,,难道,,永恒金曲 影音典藏精选,2014
116,3847e3fe-830b-4b24-9cd9-5434805dd690 | Mdada|| | Mdada||還愛,,,,,,,,,,,,,"把愛情 放在透明的櫥窗
誰都想 停下腳步來欣賞
要讓真心變成 流行的時尚
慢慢 誰都不說謊
不需要療傷
Mdadada~
聽聽你心裡說的話
Mdadada~
相信那愛情的偉大
Ah ah ah~~~
用笑臉 來幫 這城市 上點妝
戀人們 都被愛
每一天 感受 幸福的溫度
可以獲得多少
超出自己的想像
慢慢 不需要衡量
孤單的重量
Mdadada~
聽聽你心裡說的話(我愛我會我可以)
Mdadada~
相信那愛情的偉大(什麼都可以)
Mdadada~
這就是心裡說的話
每一天我的愛
getting better better
Oh~~~
每一刻是我的
now or never
Ah ah ah~~~
Mdadada~
聽聽你心裡說的話(我愛我會我可以)
Mdadada~
相信那愛情的偉大(什麼都可以)
Mdadada~
這就是心裡說的話
lalalala
Mdadada~
它知道最好的方向(往前走往前走往前走)
Mdadada~
和愛情說話",葉懷佩 何啟弘     作曲：葉懷佩,,,,Mdada,216413,張信哲,還愛,,30d1b4e5-75c1-4962-a2b4-e78177ed817b,30d1b4e5-75c1-4962-a2b4-e78177ed817b,愛情的肯定與自我賦權，強調真誠與透明化,積極、樂觀、振奮,這首歌在張信哲的經典情歌風格中，呈現出罕見的極度樂觀與現代感。歌詞將愛視為一種公開、透明且無需隱藏的時尚（「透明的櫥窗」），鼓勵聽眾直接表達內心的聲音，並強調自我肯定（「我愛我會我可以」）。它完全拒絕了華語流行音樂中常見的療傷主題（「不需要療傷」），轉而強調愛情的偉大與自我賦權。重複的「Mdadada」作為核心記憶點，帶有口號或宣洩的性質，強化了主題的輕鬆與振奮感。由於缺乏音訊數據，無法判斷音樂調性是否與歌詞情緒增強或矛盾，但單看歌詞，其意圖是純粹的正面強化。,3847e3fe-830b-4b24-9cd9-5434805dd690,,Love_Loss,216413,張信哲,,023095b9-d902-4fd8-ae9d-2b7068a3f2fc,,,nR62Bj3mLyE,https://www.youtube.com/watch?v=nR62Bj3mLyE,1889,10,0,2017-07-10T04:05:45Z,"Provided to YouTube by YOYOROCK

Mdada · 張信哲

還愛

℗ 潮水音樂有限公司

Released on: 2015-02-11

Auto-generated by YouTube.","張信哲,還愛,Mdada",10.0,PT3M40S,5wPT7u6CtS2lQCgTqbK0Xi,3,mdada,,還愛,2015
117,38df9df6-b734-4a61-9e51-7b03299d3084 | 別用眼淚綁架我的決定|| | 別用眼淚綁架我的決定||空出來的時間,,,,,,,,,,,,,"開車闖單調夜景
城市誰夠清醒
妳的愛霸道無形
規定故事進行
有控制慾卻不知情
縱容彼此在拉距
我很渴望自由呼吸
別用眼淚綁架我
好不容易下的決定
沒有人辜負了錯怪了疏忽了
當初會相戀的原因
別用眼淚綁架我
別無選擇下的決定
沒有苦沒有輸沒有路妳還幸福
我才算清醒
沉默是一種武器
多麼有殺傷力
如果妳毫無頭緒
那就讓我整理
走不下去那就暫停
至少可以存回憶
愛不一定要有結局
別用眼淚綁架我
好不容易下的決定
沒有人辜負了錯怪了疏忽了
當初會相戀的原因
別用眼淚綁架我
別無選擇下的決定
沒有苦沒有輸沒有路妳還幸福
我才算清醒
別用眼淚綁架我
好不容易下的決定
沒有人辜負了錯怪了疏忽了
當初會相戀的原因
別用眼淚綁架我
別無選擇下的決定
沒有苦沒有輸沒有路妳還幸福
我才算清醒",,,,,別用眼淚綁架我的決定,244586,張信哲,空出來的時間,,791c42a8-448d-410d-9105-160583a78cff,791c42a8-448d-410d-9105-160583a78cff,擺脫情感控制與爭取個人自主權,堅決、清醒、帶有對抗性的無奈,這首歌展現了張信哲作品中較為少見的「主動切斷」與「劃清界線」的姿態。歌詞以強烈的比喻（如「眼淚綁架」、「沉默是武器」）描繪了一場情感上的權力鬥爭。主題圍繞著擺脫控制慾強的愛人，重新奪回個人選擇權。雖然歌詞充滿了分離的痛苦，但核心情緒是清醒和堅決，拒絕繼續在一段「霸道無形」的關係中窒息。副歌反覆強調「好不容易下的決定」，強化了主角為自由所付出的巨大心理代價，是一首關於自我覺醒和設定界限的成熟情歌。由於缺乏音訊數據，分析純粹基於歌詞的敘事強度和戲劇性衝突。,38df9df6-b734-4a61-9e51-7b03299d3084,,Love_Loss,244586,張信哲,,2517bb91-8487-4283-8729-d54bfc8c28c5,,,BYDbKpEPq0k,https://www.youtube.com/watch?v=BYDbKpEPq0k,10522,43,0,2017-07-10T09:55:22Z,"Provided to YouTube by YOYOROCK

別用眼淚綁架我的決定 · 張信哲

空出來的時間

℗ 潮水音樂有限公司

Released on: 2012-12-12

Auto-generated by YouTube.","張信哲,空出來的時間,別用眼淚綁架我的決定",10.0,PT4M5S,41zfQsmqrQW4ABDpAMDXHI,5,別用眼淚綁架我的決定,,空出來的時間,2012
118,38f8bc0f-0a3c-4d54-afb6-fe8bc91edd56 | 不曾對你說抱歉||憂鬱,not_party,not_aggressive,happy,sad,relaxed,rhy,bright,,not_danceable,0.0,440.7631226,0.01117612328,,,,,,不曾對你說抱歉,251000,張信哲,憂鬱,1989-07-01,cc11c4ba-3bd3-39f9-bcab-fab90cae02af,cc11c4ba-3bd3-39f9-bcab-fab90cae02af,,,,38f8bc0f-0a3c-4d54-afb6-fe8bc91edd56,,,251000,張信哲,,864e5f13-606e-4768-b74e-e0251c394ad0,,,,,,,,,,,,,,,不曾對你說抱歉,D major,憂鬱,1989
119,39c3388b-2112-4a57-898e-d748d06efc82 | 遇见||弦歌有你,,,,,,,,,,,,,,,,,,遇见,236733,張信哲,弦歌有你,,176ca663-2f30-45a5-b51c-8e531779ee7e,176ca663-2f30-45a5-b51c-8e531779ee7e,,,,39c3388b-2112-4a57-898e-d748d06efc82,,,236733,張信哲,,db27ce28-761e-487e-8e83-f9a70b5188d3,,,,,,,,,,,,,,,遇见,,弦歌有你,2007
120,39d35ebf-c37a-48b2-af3d-5666448bb277 | 夜是|| | 夜是||到處留情,party,not_aggressive,not_happy,not_sad,relaxed,pop,bright,,danceable,0.0,437.4657898,0.08125827461,,,,,,夜是,267200,張信哲,"到處留情 | 到處留情 | 到處留情, 到處留情",,555009eb-f52b-35c8-adc5-5f013ecc8828,555009eb-f52b-35c8-adc5-5f013ecc8828,,,,39d35ebf-c37a-48b2-af3d-5666448bb277,,,267200,張信哲,,"137662fc-2dff-4101-9bc7-c32368bcf92a, 424e8f3c-6e36-3439-80ce-9b3dd4a4fb7c",,,uGm0GsYkvEM,https://www.youtube.com/watch?v=uGm0GsYkvEM,1144,5,0,2017-07-10T09:05:16Z,"Provided to YouTube by YOYOROCK

夜是 · 張信哲

到處留情

℗ 潮水音樂有限公司

Released on: 1999-07-12

Auto-generated by YouTube.","張信哲,到處留情,夜是",10.0,PT4M28S,5SW69rc4ecMtDmTgQmDpDY,2,夜是,G# major,到處留情,1998
121,39eb314b-4932-49a6-85c8-cc8cbc23c023 | 说谎||做你的男人,,,,,,,,,,,,,"..... <<<<< 說謊 >>>>> .....
這次我又擔心到天亮
現在妳靠在誰身旁
窗外透進來的光 照得心發慌
熬過了失眠的晚上
每次妳的理由都一樣
其實我都懂只是不講
把自己弄得很忙 其實是假裝
看妳這次要怎麼收場
我說我會是妳可以依靠的肩膀
而妳卻站在離我最遠的地方
我愛妳的心一樣 總是選擇原諒
妳有多少藉口
除了說謊
如果我不是妳可以停靠的地方
我們就到此為止不必再勉強
現在開始不一樣 像路人經過身旁
妳也不必裝模作樣
我會遺忘
別再說謊
每次妳的理由都一樣
其實我都懂只是不講
把自己弄得很忙 其實是假裝
看妳這次要怎麼收場
我說我會是妳可以依靠的肩膀
而妳卻站在離我最遠的地方
我愛妳的心一樣 總是選擇原諒
妳有多少藉口
除了說謊
..... <<<<< 在一次唷 >>>>>.....
如果我不是妳可以停靠的地方
我們就到此為止不必再勉強
現在開始不一樣 像路人經過身旁
妳也不必裝模作樣
..... <<<<< 最後一次 >>>>>.....
如果我不是妳可以停靠的地方
我們就到此為止不必再勉強
現在開始不一樣 像路人經過身旁
妳也不必裝模作樣
我會遺忘
別再說謊",徐哲緯     作曲：徐偉銘,,,,说谎,238000,張信哲,"做你的男人 | 做你的男人 | 做你的男人, 做你的男人, 做你的男人",,e8a68f80-7145-3490-a504-0b816adddfed,e8a68f80-7145-3490-a504-0b816adddfed,伴侶間的謊言與欺騙，以及單方面長期隱忍後的痛苦放手與覺醒。,憂鬱、心痛、無奈與決絕。,這首歌曲是典型的張信哲式情歌，描繪了在一段充滿欺騙的關係中，從自我欺騙、隱忍到最終崩潰與放手的過程。歌詞的張力在於敘事者清楚知道真相（「其實我都懂只是不講」），卻選擇原諒，直到忍無可忍。副歌的質問「妳有多少藉口 除了說謊」是情感爆發的核心，而「像路人經過身旁」則標誌著徹底的關係終結和情感抽離。由於缺乏音訊數據，無法判斷音樂調性是否增強或矛盾於歌詞的憂鬱，但根據歌詞的極度心碎與無奈，預期音樂會是緩慢、沉重的，以強烈增強這種被背叛後的痛苦與決絕。,39eb314b-4932-49a6-85c8-cc8cbc23c023,,Internal_Conflict_Pain,238000,張信哲,,"2535be69-e585-4aca-9405-fedac4317a4c, 79c664bf-3e57-3022-844c-ff2576e48512, 0d3825b4-cd4c-4a8f-8b69-3c3c4321c642 | 79c664bf-3e57-3022-844c-ff2576e48512, 2535be69-e585-4aca-9405-fedac4317a4c, 0d3825b4-cd4c-4a8f-8b69-3c3c4321c642",說謊,b927a844-89f1-44d4-a6fc-ecb42df558cd,,,,,,,,,,,,,说谎,,做你的男人,2006
